{'1': ['\n                                                            格力品悦（GREE）大1匹 变频冷暖 分体式 独立除湿 壁挂式卧室空调挂机KFR-26GW/(26592)FNhAa-C3                ']},2299,{'comment_count',110120, 'default_good_count',70421, 'good_count',39176, 'general_count',172, 'poor_count',351, 'after_count',1935, 'good_rate', 0.98},['品牌, 格力（GREE）, '商品名称,格力KFR-26GW/(26592)FNhAa-C3', '商品编号：100013362038', '商品毛重：12.5kg', '商品产地：中国大陆', '产品匹数：1匹', '能效等级：三级能效', '变频/定频：变频', '产品类型：壁挂式', '冷暖类型：冷暖', '产品特色：独立除湿'],,,,,,,
"{'1': ['\n                                        ', '\n                                                            奥克斯 (AUX) 3匹 一级能效 变频冷暖 智能 空调立式 倾城立柜式空调柜机(KFR-72LW/BpR3NHA2+1) 线下同款                ']}",5499,{'comment_count',105476, 'default_good_count',30129, 'good_count',79450, 'general_count',75, 'poor_count',216, 'after_count',7615, 'good_rate', 0.99},['品牌, 奥克斯（AUX）, '商品名称,奥克斯KFR-72LW/BpR3NHA2+1', '商品编号：100000109473', '商品毛重：44.0kg', '商品产地：中国大陆', '产品匹数：3匹', '能效等级：一级能效', '变频/定频：变频', '产品特色：智能空调，自动清洁，静音空调', '产品类型：立柜式', '冷暖类型：冷暖', '产品渠道：线下同款'],,,,,,
"{'1': ['\n                                        ', '\n                                                            美的（Midea）新能效 智弧II 智能变频 小京鱼APP控制  京品家电 1匹 壁挂式卧室空调挂机KFR-26GW/N8XJC3                ']}",1799,{'comment_count',18468, 'default_good_count',4692, 'good_count',13736, 'general_count',14, 'poor_count',26, 'after_count',2067, 'good_rate', 0.99},['品牌, 美的（Midea）, '商品名称,美的KFR-26GW/N8XJC3', '商品编号：100013216214', '商品毛重：12.0kg', '商品产地：中国大陆', '产品匹数：1匹', '能效等级：三级能效', '变频/定频：变频', '产品特色：智能空调，独立除湿', '产品类型：壁挂式', '冷暖类型：冷暖', '用户优选：新品空调'],,,,,,
"{'1': ['\n                                        ', '\n                                                            科龙(Kelon) 京品家电 1.5匹 风骑士 一级能效 智能控制 变频冷暖 静音 壁挂式空调挂机 KFR-35GW/FA1-A1                ']}",1999,{'comment_count',37657, 'default_good_count',13478, 'good_count',24019, 'general_count',67, 'poor_count',93, 'after_count',2234, 'good_rate', 0.99},['品牌, 科龙（KELON）, '商品名称,科龙KFR-35GW/FA1-A1', '商品编号：100008549074', '商品毛重：12.5kg', '商品产地：中国大陆', '产品匹数：1.5匹', '能效等级：一级能效', '变频/定频：变频', '产品特色：智能空调，自动清洁，静音空调', '产品类型：壁挂式', '冷暖类型：冷暖', '用户优选：京品空调'],,,,,,
{'1': ['\n                                                            海尔 （Haier）1.5匹变频壁挂式卧室空调挂机 先行者 新能效 自清洁 PMV一键舒适KFR-35GW/03EDS81A                ']},2099,{'comment_count',50379, 'default_good_count',20121, 'good_count',30082, 'general_count',58, 'poor_count',118, 'after_count',2154, 'good_rate', 0.99},['品牌, 海尔（Haier）, '商品名称,海尔KFR-35GW/03EDS81A', '商品编号：100011389258', '商品毛重：12.0kg', '商品产地：中国大陆', '产品匹数：1.5匹', '能效等级：二级能效', '变频/定频：变频', '产品特色：自动清洁，静音空调，易拆洗', '产品类型：壁挂式', '冷暖类型：冷暖', '产品渠道：线下同款'],,,,,,
{'1': ['\n                                                            云米（VIOMI）1匹 定频 单冷 iCool 1A 速冷 智能除湿 壁挂式卧室空调挂机KF-26GW/Y4PF1-D3                ']},1399,{'comment_count',7186, 'default_good_count',2880, 'good_count',4241, 'general_count',26, 'poor_count',39, 'after_count',570, 'good_rate', 0.98},['品牌, 云米（VIOMI）, '商品名称,云米KF-26GW/Y4PF1-D3', '商品编号：100006926405', '商品毛重：8.0kg', '商品产地：中国大陆', '产品匹数：1匹', '能效等级：三级能效', '变频/定频：定频', '产品特色：自动清洁，独立除湿', '产品类型：壁挂式', '冷暖类型：单冷', '产品渠道：线上专供'],,,,,,
{'1': ['\n                                                            格力品悦（GREE）1.5匹 变频冷暖 分体式 独立除湿 壁挂式卧室空调挂机KFR-35GW/(35592)FNhAa-C3                ']},2499,{'comment_count',243907, 'default_good_count',157037, 'good_count',85745, 'general_count',327, 'poor_count',798, 'after_count',2916, 'good_rate', 0.98},['品牌, 格力（GREE）, '商品名称,格力KFR-35GW/(35592)FNhAa-C3', '商品编号：100013362104', '商品毛重：13.0kg', '商品产地：中国大陆', '产品匹数：1.5匹', '能效等级：三级能效', '变频/定频：变频', '产品类型：壁挂式', '冷暖类型：冷暖', '产品特色：独立除湿'],,,,,,,
{'1': ['\n                                                            奥克斯 (AUX) 2匹 二级能效 快速冷暖 舒适静音 节省空间 家用壁挂式空调挂机(KFR-50GW/R3ZAJA+2)                ']},3699,{'comment_count',3071, 'default_good_count',2046, 'good_count',1023, 'general_count',2, 'poor_count',0, 'after_count',88, 'good_rate', 0.99},['品牌, 奥克斯（AUX）, '商品名称,奥克斯KFR-50GW/R3ZAJA+2', '商品编号：100013176146', '商品毛重：50.0kg', '商品产地：中国大陆', '产品匹数：2匹', '能效等级：二级能效', '变频/定频：定频', '产品类型：壁挂式', '冷暖类型：冷暖'],,,,,,,,
"{'1': ['\n                                        ', '\n                                                            格力（GREE）3匹 云锦 一级能效 变频冷暖  静音 客厅圆柱空调立式柜机KFR-72LW/NhZbB1W 京鱼座智能产品                ']}",7499,{'comment_count',136440, 'default_good_count',77602, 'good_count',58064, 'general_count',213, 'poor_count',561, 'after_count',3647, 'good_rate', 0.98},['品牌, 格力（GREE）, '商品名称,格力KFR-72LW/NhZbB1W', '商品编号：100004063122', '商品毛重：57.5kg', '商品产地：中国大陆', '产品匹数：3匹', '能效等级：一级能效', '变频/定频：变频', '产品类型：立柜式', '冷暖类型：冷暖', '产品特色：智能空调，自动清洁，静音空调，圆柱式空调，独立除湿，易拆洗'],,,,,,,
{'1': ['\n                                                            云米（VIOMI）1.5匹 定频 快速冷暖 iCool 1A 速冷 智能除湿 壁挂式卧室空调挂机 KFRd-35GW/Y4PF1-D3                ']},1599,{'comment_count',10965, 'default_good_count',4676, 'good_count',6185, 'general_count',29, 'poor_count',75, 'after_count',828, 'good_rate', 0.98},['品牌, 云米（VIOMI）, '商品名称,云米KFRd-35GW/Y4PF1-D3', '商品编号：100013428976', '商品毛重：9.5kg', '商品产地：中国大陆', '产品匹数：1.5匹', '能效等级：三级能效', '变频/定频：定频', '产品特色：自动清洁，静音空调，独立除湿', '产品类型：壁挂式', '冷暖类型：冷暖', '产品渠道：线上专供'],,,,,,
{'1': ['\n                                                            海尔（Haier）1.5匹 新一级能效省电 智能 自清洁 变频冷暖壁挂式卧室空调挂机 速享风 KFR-35GW/81@U1-Ge                ']},2799,{'comment_count',9863, 'default_good_count',3329, 'good_count',6503, 'general_count',8, 'poor_count',23, 'after_count',419, 'good_rate', 0.99},['品牌, 海尔（Haier）, '商品名称,海尔KFR-35GW/81@U1-Ge', '商品编号：100012373366', '商品毛重：12.0kg', '商品产地：中国大陆', '产品匹数：1.5匹', '能效等级：新一级能效', '变频/定频：变频', '产品特色：智能空调，自动清洁，静音空调', '产品类型：壁挂式', '冷暖类型：冷暖', '用户优选：新品空调，新一级能效'],,,,,,
{'1': ['\n                                                            奥克斯 (AUX) 1.5匹 京裕 一级能效 变频冷暖 舒适静音 壁挂式空调挂机(KFR-35GW/BpR3TYF1+1) 全直流变频                ']},2099,{'comment_count',106743, 'default_good_count',27080, 'good_count',79448, 'general_count',71, 'poor_count',144, 'after_count',7948, 'good_rate', 0.99},['品牌, 奥克斯（AUX）, '商品名称,奥克斯KFR-35GW/BpR3TYF1+1', '商品编号：100008307192', '商品毛重：13.5kg', '商品产地：中国大陆', '产品匹数：1.5匹', '能效等级：一级能效', '变频/定频：变频', '产品类型：壁挂式', '冷暖类型：冷暖', '产品特色：自动清洁，静音空调，独立除湿'],,,,,,,
"{'1': ['\n                                        ', '\n                                                            奥克斯 (AUX) 大1匹 京裕 新一级能效 变频冷暖 京品家电 壁挂式空调挂机(KFR-26GW/BpR3TYF1(B1))全直流变频                ']}",2109,{'comment_count',12660, 'default_good_count',3333, 'good_count',9289, 'general_count',15, 'poor_count',23, 'after_count',1039, 'good_rate', 0.99},['品牌, 奥克斯（AUX）, '商品名称,奥克斯KFR-26GW/BpR3TYF1(B1)', '商品编号：100007196777', '商品毛重：13.0kg', '商品产地：中国大陆', '产品匹数：1匹', '能效等级：新一级能效', '变频/定频：变频', '产品特色：自动清洁，静音空调，独立除湿', '产品类型：壁挂式', '冷暖类型：冷暖', '用户优选：新一级能效'],,,,,,
